"Oban 18yo","8.72","0.20","14","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte An Turas Mor","8.71","0.27","11","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Lady Luck","8.71","0.41","6","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park 17yo Ice","8.71","0.29","9","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Kilchoman Sauternes Cask Matured","8.71","0.23","3","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Mackmyra Svensk Rök","8.71","0.15","4","$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Nikka Pure Malt White","8.70","0.32","13","$$$","SingleMalt-like","I","I","Japan","Malt"
"Springbank 10yo","8.70","0.24","21","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Talisker Dark Storm","8.70","0.14","11","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Miyagikyo 15yo","8.69","0.29","12","$$$$$","SingleMalt-like","I","I","Japan","Malt"
"Benromach 10yo","8.68","0.26","23","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Kilchoman Sanaig","8.67","0.25","15","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore Vault Edition First Release","8.66","0.19","9","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Yoichi 10yo","8.66","0.28","18","$$$$","SingleMalt-like","I","I","Japan","Malt"
"Highland Park 12yo (all reviews)","8.65","0.23","25","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore 15yo Mariner","8.62","0.46","7","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Mars Kogamatake The Revival 2011","8.61","0.43","5","$$$$$","SingleMalt-like","I","I","Japan","Malt"
"Westland Peated","8.61","0.46","8","$$$$","SingleMalt-like","I","I","USA","Malt"
"Bowmore No.1","8.60","0.18","3","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Longrow 7yo Gaja Barolo Finish","8.59","0.52","7","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Yoichi NAS","8.59","0.30","11","$$$$","SingleMalt-like","I","I","Japan","Malt"
"Talisker Storm","8.59","0.26","19","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"BenRiach 10yo Curiositas","8.58","0.33","20","$$$","SingleMalt-like","I","I","Scotland","Malt"
"BenRiach Peated Quarter Casks","8.58","0.31","4","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore 18yo","8.58","0.40","19","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Islay Barley (all vintages)","8.57","0.20","13","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Eleuthera","8.57","0.40","13","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Miyagikyo 12yo","8.57","0.29","8","$$$$","SingleMalt-like","I","I","Japan","Malt"
"Fettercairn Fior","8.54","0.31","4","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glen Garioch 1997","8.53","0.16","6","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"GlenDronach Peated","8.53","0.29","11","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Ardmore Traditional Cask","8.52","0.21","21","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park 10yo","8.52","0.26","15","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Paul John Edited","8.52","0.41","8","$$$","SingleMalt-like","I","I","India","Malt"
"Box Dalvve","8.51","0.23","8","$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Spirit of Hven Seven Stars No. 3 Phecda","8.51","0.34","3","$$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Oban 14yo","8.50","0.39","21","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glenfiddich Vintage Cask","8.47","0.28","5","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Miyagikyo 10yo","8.47","0.27","7","$$$$","SingleMalt-like","I","I","Japan","Malt"
"Bowmore 17yo White Sands","8.46","0.50","6","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Benromach Sassicaia","8.45","0.23","7","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park 12yo (reviews mid 2014-2017)","8.41","0.41","15","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore 12yo","8.40","0.27","20","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore 17yo","8.40","0.62","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Ledaig 10yo","8.40","0.36","22","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Spirit of Hven Seven Stars No. 2 Merak","8.40","0.23","3","$$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Oban Little Bay","8.39","0.40","10","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Wemyss Malts Peat Chimney","8.39","0.44","14","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore Gold Reef","8.34","0.34","10","$$","SingleMalt-like","I","I","Scotland","Malt"
"Glen Scotia 12yo","8.30","0.54","9","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Penderyn Peated","8.30","0.56","9","$$$$","SingleMalt-like","I","I","Wales","Malt"
"BenRiach Birnie Moss","8.28","0.34","10","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore Small Batch","8.27","0.51","12","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park Einar","8.27","0.38","7","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Jura Superstition","8.27","0.45","22","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Spirit of Hven Seven Stars No. 1 Dubhe","8.27","0.42","3","$$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Springbank CV","8.27","0.36","8","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Old Ballantruan Peated (Toumintoul)","8.26","0.42","9","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich 8yo Laddie Eight","8.23","0.62","4","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"St George's Chapter 9 (peated)","8.21","0.45","5","$$$","SingleMalt-like","I","I","England","Malt"
"Connemara Peated Single Malt","8.20","0.28","17","$$$","SingleMalt-like","I","I","Ireland","Malt"
"Glenrothes Peated Cask Reserve","8.11","0.55","3","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Jura 10yo Origin","8.05","0.36","17","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Arran Malt Machrie Moor Peated (all editions)","7.93","0.55","13","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glenfiddich 12yo Caoran Reserve","7.84","0.53","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore Legend","7.69","0.54","10","$$","SingleMalt-like","I","I","Scotland","Malt"
"Longrow 10yo Tokaji Finish","7.46","1.11","6","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Brora 35yo","9.42","0.33","11","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Brora 30yo","9.29","0.21","18","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig 21yo","9.22","0.24","10","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Uigeadail","9.18","0.39","24","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Lagavulin 16yo","9.18","0.26","28","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Cairdeas 2015","9.18","0.18","9","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 8.3","9.15","0.37","3","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Amrut Peated Single Malt Cask Strength","9.14","0.18","11","$$$$","SingleMalt-like","J","J","India","Malt"
"Ardbeg 21yo","9.13","0.27","11","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Lagavulin 12yo Cask Strength","9.12","0.18","23","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Longrow 18yo","9.09","0.25","11","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Corryvreckan","9.07","0.31","22","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Supernova 2014","9.07","0.32","15","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 6.2","9.07","0.19","10","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg 17yo","9.03","0.25","7","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Alligator","9.03","0.20","15","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 7.3","9.03","0.53","10","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Lagavulin Distiller's Edition (All Vintages)","9.03","0.23","23","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2014 - 10th Anniversary","9.02","0.26","11","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Ardbog","9.01","0.43","20","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 7.1","9.01","0.27","12","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman 2008 Vintage","9.01","0.21","5","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Supernova 2015","9.00","0.32","7","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig 18yo","9.00","0.26","21","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 10 (Second Edition)","8.99","0.22","10","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"AnCnoc Cutter","8.98","0.47","9","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman Original Cask Strength","8.96","0.45","8","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman 2007 Vintage","8.95","0.28","9","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig 10yo Cask Strength (all batches)","8.95","0.33","21","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Cairdeas 2014 Amontillado","8.94","0.21","11","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Smogen Single Cask 4yo 7/2011","8.94","0.23","4","$$$$$","SingleMalt-like","J","J","Sweden","Malt"
"Box The Festival 2014","8.93","0.13","3","$$$$$","SingleMalt-like","J","J","Sweden","Malt"
"Compass Box Peat Monster 2008 Reserve Edition","8.93","0.20","3","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Amrut 100 Peated","8.91","0.37","6","$$$$","SingleMalt-like","J","J","India","Malt"
"Ichiro's Malt Chichibu The Peated","8.91","0.36","9","$$$$$+","SingleMalt-like","J","J","Japan","Malt"
"Ardbeg 10yo","8.90","0.33","25","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg An Oa","8.90","0.25","10","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Dark Cove","8.90","0.29","18","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Port Charlotte Islay Barley Heavily Peated","8.89","0.18","3","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"AnCnoc Rutter","8.88","0.30","8","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 10","8.88","0.39","5","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Lagavulin 8yo","8.88","0.24","20","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Monster 2004","8.87","0.35","3","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2015 Cask Strength","8.87","0.30","5","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Brora 21yo","8.86","0.41","4","$$$$$+","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Kelpie","8.85","0.14","8","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig An Cuan Mor","8.85","0.17","13","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Smogen Single Cask (all editions)","8.85","0.13","4","$$$$$","SingleMalt-like","J","J","Sweden","Malt"
"Ardbeg Auriverdes","8.84","0.37","19","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 7.2","8.84","0.47","10","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig 10yo","8.84","0.26","23","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Cairdeas 2016 Madeira","8.84","0.39","13","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ardbeg Perpetuum","8.83","0.44","16","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Longrow CV","8.83","0.30","16","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Wemyss Malts Kiln Embers","8.83","0.16","4","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Big Peat Christmas Edition (2012-2016)","8.82","0.14","12","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bunnahabhain Ceòbanach","8.82","0.27","12","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"BenRiach 18yo Dunder","8.79","0.29","5","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Longrow Peated","8.79","0.19","15","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig 15yo (200th Anniversary)","8.78","0.30","16","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Amrut Portpipe Peated Single Cask (all casks)","8.77","0.40","11","$$$$","SingleMalt-like","J","J","India","Malt"
"Bruichladdich Octomore 6.1","8.77","0.29","15","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman Machir Bay (all vintages)","8.77","0.22","22","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 6.3","8.76","0.61","10","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster (all editions)","8.76","0.25","21","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2015","8.74","0.21","3","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Connemara Turf Mor","8.74","0.45","11","$$$$","SingleMalt-like","J","J","Ireland","Malt"
"Kilchoman 100% Islay (all editions)","8.73","0.23","18","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman Spring 2011 Release","8.73","0.23","8","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2012","8.71","0.30","10","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ileach Peated Islay Cask Strength","8.71","0.37","12","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Triple Wood","8.71","0.35","20","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2005","8.70","0.10","4","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Cairdeas 2017","8.70","0.27","5","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Amrut Peated Single Malt","8.69","0.31","12","$$$$","SingleMalt-like","J","J","India","Malt"
"Caol Ila Distiller's Edition (all editions)","8.69","0.33","16","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Smogen Single Cask 4yo 20/2011","8.68","0.26","3","$$$$$","SingleMalt-like","J","J","Sweden","Malt"
"Jura Prophecy","8.67","0.31","17","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Lore","8.62","0.28","17","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"AnCnoc Flaughter","8.58","0.34","11","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Octomore 7.4","8.58","0.65","9","$$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bunnahabhain Toiteach","8.58","0.37","16","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"BenRiach 17yo Septendecim Peated","8.55","0.53","18","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Kilchoman Winter 2010 Release","8.53","0.15","4","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bruichladdich Port Charlotte The Peat Project","8.50","0.39","7","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Compass Box Peat Monster 2010","8.47","0.84","3","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Finlaggan Old Reserve","8.46","0.49","15","$$","SingleMalt-like","J","J","Scotland","Malt"
"Benromach Peat Smoke","8.44","0.26","14","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Ileach Peated Islay","8.38","0.33","8","$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig Quarter Cask","8.31","0.28","24","$$$$","SingleMalt-like","J","J","Scotland","Malt"
"Bunnahabhain Cruach Mhona","8.30","0.41","6","$$$","SingleMalt-like","J","J","Scotland","Malt"
"McClelland's Islay Single Malt","7.95","0.64","8","$$","SingleMalt-like","J","J","Scotland","Malt"
"Tomintoul Peaty Tang","7.90","0.71","11","$$","SingleMalt-like","J","J","Scotland","Malt"
"Laphroaig QA Cask","7.27","0.52","10","$$$","SingleMalt-like","J","J","Scotland","Malt"
"Santis Edition Dreifaltigkeit / Cask Strength Peated","7.16","1.64","11","$$$$","SingleMalt-like","J","J","Switzerland","Malt"
"Compass Box The General","9.18","0.28","10","$$$$$+","Scotch-like","","","Scotland","Blend"
"Compass Box Hedonism Quindecimus","8.92","0.42","8","$$$$$","Scotch-like","","","Scotland","Blend"
"Chivas Regal Ultis","8.89","0.45","7","$$$$$","Scotch-like","","","Scotland","Blend"
"Compass Box The Circus","8.84","0.30","5","$$$$$","Scotch-like","","","Scotland","Blend"
"Powers 12yo John's Lane","8.84","0.38","16","$$$$","Scotch-like","","","Ireland","Blend"
"High West Campfire","8.78","0.30","13","$$$$","Scotch-like","","","USA","Blend"
"Ballantine's 17yo","8.77","0.32","14","$$$$","Scotch-like","","","Scotland","Blend"
"Yellow Spot","8.76","0.22","15","$$$$","Scotch-like","","","Ireland","Blend"
"Chivas Regal 25yo","8.75","0.23","8","$$$$$+","Scotch-like","","","Scotland","Blend"
"The Irishman Cask Strength","8.66","0.26","4","$$$$$","Scotch-like","","","Ireland","Blend"
"Powers 12yo Reserve","8.61","0.24","6","$$$","Scotch-like","","","Ireland","Blend"
"Jameson 18yo Limited Reserve","8.60","0.23","10","$$$$$","Scotch-like","","","Ireland","Blend"
"Compass Box Great King St Artist's Blend","8.58","0.36","20","$$","Scotch-like","","","Scotland","Blend"
"Hankey Bannister 12yo Regency","8.57","0.21","6","$$","Scotch-like","","","Scotland","Blend"
"Hankey Bannister 21yo Partner's Reserve","8.55","0.43","5","$$$$","Scotch-like","","","Scotland","Blend"
"Jameson Cooper's Croze Irish Whiskey","8.54","0.28","7","$$$$","Scotch-like","","","Ireland","Blend"
"Jameson Round Irish Whiskey","8.54","0.36","3","$$$$","Scotch-like","","","Ireland","Blend"
"Chivas Royal Salute 21yo","8.53","0.63","8","$$$$$","Scotch-like","","","Scotland","Blend"
"Compass Box Great King St Glasgow Blend","8.53","0.24","13","$$$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Blue Label","8.53","0.36","16","$$$$$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Green Label","8.52","0.36","20","$$$$","Scotch-like","","","Scotland","Blend"
"Teeling Single Grain (Wine Cask Finish)","8.51","0.31","10","$$$","Scotch-like","","","Ireland","Grain"
"Grant's 12yo","8.50","0.60","3","$$","Scotch-like","","","Scotland","Blend"
"Ichiro's Malt & Grain","8.50","0.14","3","$$$$$","Scotch-like","","","Japan","Blend"
"Hankey Bannister Heritage","8.49","0.10","4","$$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Explorer’s Club The Gold Route","8.49","0.33","8","$$$$","Scotch-like","","","Scotland","Blend"
"The Nikka 12yo Premium Blended","8.49","0.22","5","$$$$","Scotch-like","","","Japan","Blend"
"Writers Tears Pot Still Irish Whiskey","8.49","0.32","19","$$","Scotch-like","","","Ireland","Blend"
"Cutty Sark Prohibition","8.48","0.49","13","$$","Scotch-like","","","Scotland","Blend"
"Nikka Coffey Grain","8.48","0.52","18","$$$$","Scotch-like","","","Japan","Grain"
"Compass Box Delilah's","8.47","0.31","8","$$$$","Scotch-like","","","Scotland","Blend"
"Compass Box Hedonism","8.47","0.59","18","$$$$","Scotch-like","","","Scotland","Blend"
"Jameson Blender's Dog Irish Whiskey","8.47","0.40","5","$$$$","Scotch-like","","","Ireland","Blend"
"Famous Grouse Gold Reserve 12yo","8.46","0.31","10","$$","Scotch-like","","","Scotland","Blend"
"Jameson Gold Reserve","8.46","0.38","10","$$$$","Scotch-like","","","Ireland","Blend"
"Té Bheag","8.46","0.31","15","$$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Platinum Label","8.42","0.45","17","$$$$","Scotch-like","","","Scotland","Blend"
"Three Ships 10yo","8.41","0.37","9","$$$$","Scotch-like","","","South Africa","Blend"
"Johnnie Walker Double Black","8.39","0.46","15","$$","Scotch-like","","","Scotland","Blend"
"Kirin 50% Blend (Fuji Gotemba)","8.39","0.45","3","$$$$","Scotch-like","","","Japan","Blend"
"Jameson Signature Reserve","8.38","0.32","5","$$","Scotch-like","","","Ireland","Blend"
"Jameson 12yo Special Reserve","8.37","0.24","11","$$$$","Scotch-like","","","Ireland","Blend"
"Jameson Select Reserve (Black Barrel)","8.37","0.38","18","$$","Scotch-like","","","Ireland","Blend"
"Johnnie Walker Explorer’s Club The Spice Road","8.37","0.54","9","$$","Scotch-like","","","Scotland","Blend"
"Suntory The Chita Single Grain","8.36","0.39","5","$$$","Scotch-like","","","Japan","Blend"
"Johnnie Walker Explorer’s Club The Royal Route","8.35","0.30","8","$$$$$","Scotch-like","","","Scotland","Blend"
"Powers Signature Release","8.33","0.53","5","$$$","Scotch-like","","","Ireland","Blend"
"Suntory Old Whisky","8.32","0.30","7","$$$","Scotch-like","","","Japan","Blend"
"Johnnie Walker Gold Label Reserve","8.31","0.34","18","$$$$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Rye Cask Finish","8.31","0.52","6","$$$","Scotch-like","","","Scotland","Blend"
"The Irishman Founder’s Reserve","8.29","0.33","8","$$","Scotch-like","","","Ireland","Blend"
"Jameson Bold Irish Whiskey","8.27","0.40","4","$$$$","Scotch-like","","","Ireland","Blend"
"Jameson Distiller's Safe Irish Whiskey","8.25","0.55","7","$$$$","Scotch-like","","","Ireland","Blend"
"Johnnie Walker Black Label","8.25","0.48","24","$$","Scotch-like","","","Scotland","Blend"
"Blandnoch Pure Scot","8.24","0.22","5","$$$","Scotch-like","","","Scotland","Blend"
"Suntory Toki","8.24","0.45","10","$$$","Scotch-like","","","Japan","Blend"
"Chivas Regal 18yo","8.23","0.46","15","$$$$","Scotch-like","","","Scotland","Blend"
"Glendalough Double Barrel","8.22","0.39","6","$$","Scotch-like","","","Ireland","Grain"
"Jameson Crested Irish Whiskey","8.21","0.38","4","$$","Scotch-like","","","Ireland","Blend"
"Compass Box Asyla","8.19","0.47","14","$$$","Scotch-like","","","Scotland","Blend"
"Black Bottle (pre-2013)","8.18","0.50","15","$$","Scotch-like","","","Scotland","Blend"
"Jameson Caskmates Stout Edition","8.18","0.52","9","$$","Scotch-like","","","Ireland","Blend"
"Bain's Cape Mountain Whisky","8.14","0.51","9","$$","Scotch-like","","","South Africa","Grain"
"Famous Jubilee","8.14","0.16","3","$$","Scotch-like","","","Scotland","Blend"
"Kilbeggan 8yo Single Grain (Greenore)","8.14","0.38","12","$$","Scotch-like","","","Ireland","Grain"
"The Irishman Original Clan Irish Whiskey","8.14","0.24","4","$$","Scotch-like","","","Ireland","Blend"
"Teeling Poitin","8.13","0.23","5","$$","Scotch-like","","","Ireland","Blend"
"Bank Note 5yo Blended Scotch","8.09","0.67","5","$","Scotch-like","","","Scotland","Blend"
"Yamazakura 16yo Blended Whisky","8.07","0.54","3","$$$$$","Scotch-like","","","Japan","Blend"
"2 Gingers Irish Whiskey","8.05","0.34","3","$$","Scotch-like","","","Ireland","Blend"
"Cutty Sark Storm","8.05","0.48","8","$","Scotch-like","","","Scotland","Blend"
"Three Ships 5yo","8.05","0.49","9","$","Scotch-like","","","South Africa","Blend"
"Catto's Rare Old","8.02","0.68","5","$","Scotch-like","","","Scotland","Blend"
"Kakubin (Suntory Whisky)","8.00","0.83","5","$$","Scotch-like","","","Japan","Blend"
"West Cork Original Irish Whiskey","8.00","0.49","3","$$","Scotch-like","","","Ireland","Blend"
"Black Bottle (after 2013 re-launch)","7.99","0.47","12","$$","Scotch-like","","","Scotland","Blend"
"Powers Gold Label","7.99","0.51","11","$$","Scotch-like","","","Ireland","Blend"
"Tullamore Dew Blended 12yo","7.98","0.32","10","$$$","Scotch-like","","","Ireland","Blend"
"Famous Grouse Smoky Black (Black Grouse)","7.95","0.45","20","$$","Scotch-like","","","Scotland","Blend"
"Teacher's Highland Cream","7.95","0.72","11","$","Scotch-like","","","Scotland","Blend"
"Dewar's 12yo","7.94","0.35","14","$$","Scotch-like","","","Scotland","Blend"
"Grant's Blended Sherry Cask","7.94","0.20","5","$","Scotch-like","","","Scotland","Blend"
"Catto's 12yo","7.92","0.13","4","$$","Scotch-like","","","Scotland","Blend"
"Highland Queen","7.92","0.45","3","$","Scotch-like","","","",""
"Islay Mist 8yo","7.91","0.47","9","$","Scotch-like","","","Scotland","Blend"
"Jameson Lively Irish Whiskey","7.89","0.38","3","$$$$","Scotch-like","","","Ireland","Blend"
"Johnnie Walker Explorer’s Club The Adventurer","7.89","0.09","3","$$","Scotch-like","","","Scotland","Blend"
"Hankey Bannister Original","7.87","0.31","6","$","Scotch-like","","","Scotland","Blend"
"Tullamore Dew Blended","7.83","0.37","19","$$","Scotch-like","","","Ireland","Blend"
"Chivas Regal 12yo","7.81","0.45","23","$$","Scotch-like","","","Scotland","Blend"
"Jameson Irish Whiskey","7.81","0.47","21","$$","Scotch-like","","","Ireland","Blend"
"Grant's Family Reserve Blended","7.69","0.67","14","$","Scotch-like","","","Scotland","Blend"
"Bushmills Original Blended","7.67","0.46","17","$$","Scotch-like","","","Ireland","Blend"
"Compass Box Orangerie","7.64","1.00","9","$$","Scotch-like","","","Scotland","Blend"
"Famous Grouse","7.64","0.56","20","$","Scotch-like","","","Scotland","Blend"
"Ballantine's Finest","7.62","0.61","12","$","Scotch-like","","","Scotland","Blend"
"White Oak Akashi Blended","7.60","0.67","8","$$$","Scotch-like","","","Japan","Blend"
"Bell's Original Scotch Whisky","7.57","0.77","7","$","Scotch-like","","","Scotland","Blend"
"The Quiet Man Traditional Irish Whiskey","7.55","1.04","7","$$","Scotch-like","","","Ireland","Blend"
"Cutty Sark","7.53","0.46","15","$","Scotch-like","","","Scotland","Blend"
"Dewar's White Label","7.52","0.70","14","$$","Scotch-like","","","Scotland","Blend"
"Whyte & Mackay Special Reserve","7.47","0.46","7","$","Scotch-like","","","Scotland","Blend"
"Johnnie Walker Red Label","7.36","0.59","21","$","Scotch-like","","","Scotland","Blend"
"P&M Blended Whisky","7.31","1.10","5","$","Scotch-like","","","France","Blend"
"J&B Rare","6.98","1.03","11","$","Scotch-like","","","Scotland","Blend"
"Yamazakura Blended Whisky","6.69","1.02","3","$$$","Scotch-like","","","Japan","Blend"
"Booker's Rye","9.19","0.33","9","$$$$$+","Rye-like","","R4","USA","Rye"
"Lot 40 Cask Strength (Single Cask)","9.17","0.10","6","$$$$","Rye-like","","","Canada","Rye"
"High West Rocky Mountain Rye 21yo","9.15","0.22","9","$$$$$+","Rye-like","","R4","USA","Rye"
"Lot 40 Cask Strength 12 Year Old","9.15","0.26","9","$$$$","Rye-like","","","Canada","Rye"
"Thomas H. Handy Sazerac","9.11","0.22","18","$$$$$+","Rye-like","","R4","USA","Rye"
"High West Midwinter Night’s Dram Rye","9.09","0.17","14","$$$$$","Rye-like","","R4","USA","Rye"
